id,title,year,google_rating,vote_average,vote_count,revenue,runtime,index
3933,Corpse Bride,2005,84,7.527,8216,118133252,77,388
1493,Miss Congeniality,2000,84,6.52,3580,212000000,111,1232
281957,The Revenant,2015,84,7.5,17114,532950503,157,74
5915,Into the Wild,2007,84,7.81,9026,56255142,148,338
59860,Monte Carlo,2011,84,6.565,1985,39782683,109,2181
13475,Star Trek,2009,84,7.432,9314,385680446,127,318
159824,Hotel Transylvania 2,2015,84,6.8,5338,473226958,89,766
273248,The Hateful Eight,2015,84,7.746,13291,155760117,188,149
24428,The Avengers,2012,84,7.71,29166,1518815515,143,4
167,K-PAX,2001,84,7.186,2168,50315140,120,2005
46195,Rio,2011,84,6.719,6195,484635760,96,618
82654,Warm Bodies,2013,84,6.44,5761,116980662,97,679
9482,Judge Dredd,1995,84,5.773,2184,113493481,96,1993
924,Dawn of the Dead,2004,84,7.042,3608,102278712,101,1222
186,Lucky Number Slevin,2006,84,7.479,3740,56308881,110,1173
82507,Sinister,2012,84,6.868,5008,82515113,110,835
433498,Papillon,2017,84,7.337,1754,10060903,134,2438
346648,Paddington 2,2017,84,7.455,2092,227300000,104,2077
313369,La La Land,2016,84,7.897,15625,447407695,129,100
522627,The Gentlemen,2020,84,7.678,5079,115171795,113,823
985,Eraserhead,1977,84,7.403,2187,7000000,89,1988
4553,The Machinist,2004,84,7.52,5081,8203235,101,821
663,Saw IV,2007,84,6.155,3349,139352633,93,1326
401104,To the Bone,2017,84,7.218,3354,0,107,1324
99861,Avengers: Age of Ultron,2015,84,7.276,21754,1405403694,141,23
58431,Pride and Prejudice and Zombies,2016,84,6.146,2029,16457494,108,2136
11970,Hercules,1997,84,7.501,6823,252712101,93,516
12133,Step Brothers,2008,84,6.557,2850,128107642,98,1577
7220,The Punisher,2004,84,6.331,2581,54700105,124,1740
242582,Nightcrawler,2014,84,7.703,10032,50300000,118,266
9741,Unbreakable,2000,83,7.134,8607,248118121,106,364
18126,Hannah Montana: The Movie,2009,83,6.603,1907,155545279,102,2258
376570,Hush,2016,83,6.739,4313,0,82,975
6950,Outbreak,1995,83,6.53,2052,189859560,127,2116
9615,The Fast and the Furious: Tokyo Drift,2006,83,6.454,6222,158964610,104,606
14306,Marley & Me,2008,83,7.199,4312,255743093,115,976
137,Groundhog Day,1993,83,7.606,7255,71074049,101,477
1018,Mulholland Drive,2001,83,7.827,5664,20271129,147,702
10865,Atlantis: The Lost Empire,2001,83,6.981,4339,186053725,95,968
65086,The Woman in Black,2012,83,6.124,3272,127730736,95,1360
293863,The Age of Adaline,2015,83,7.469,6092,65663276,112,629
9325,The Jungle Book,1967,83,7.276,5809,205843612,78,675
522938,Rambo: Last Blood,2019,83,6.521,3535,91490353,89,1259
13597,Labyrinth,1986,83,7.3,2164,12729917,102,2009
41402,Let Me In,2010,83,6.776,1860,24145613,116,2316
374720,Dunkirk,2017,83,7.456,15464,527000000,107,102
4147,Road to Perdition,2002,83,7.352,3313,181001478,117,1343
783,Gandhi,1982,83,7.543,2110,77737889,191,2066
2253,Valkyrie,2008,83,6.909,3384,200276000,121,1313
39254,Real Steel,2011,83,6.981,7571,299268508,127,442
552178,Dark Waters,2019,83,7.53,1860,13601384,127,2317
301528,Toy Story 4,2019,83,7.5,9093,1073394593,100,333
8078,Alien Resurrection,1997,83,6.131,4378,162000000,109,956
411088,The Invisible Guest,2017,83,8.12,4212,30000000,107,1006
522162,Midway,2019,83,7.155,2254,127420861,138,1942
277217,Descendants,2015,83,7.117,2158,0,112,2017
10195,Thor,2011,83,6.768,20023,449326618,115,39
9800,Philadelphia,1993,83,7.725,3909,206678440,126,1098
10591,The Girl Next Door,2004,83,6.717,3189,31635150,110,1402
409,The English Patient,1996,83,7.178,1934,231976425,162,2235
22971,Dear John,2010,83,6.834,3927,114977104,108,1089
2898,As Good as It Gets,1997,83,7.393,3449,314178011,139,1290
1992,Planet Terror,2007,83,6.653,3190,0,105,1401
278927,The Jungle Book,2016,83,6.86,7668,966550600,106,433
257211,The Intern,2015,83,7.205,6199,194564672,121,616
296096,Me Before You,2016,83,7.918,11414,207945075,110,209
193756,Lone Survivor,2013,83,7.426,3911,149295601,121,1095
9502,Kung Fu Panda,2008,83,7.24,10503,631744560,90,250
567609,Ready or Not,2019,83,7.057,3909,57615777,95,1097
284053,Thor: Ragnarok,2017,83,7.595,19539,855301806,131,42
4032,My Girl,1991,83,7.372,1897,59490000,103,2271
1535,Spy Game,2001,83,6.921,1873,143049560,126,2303
294963,Bone Tomahawk,2015,83,6.827,1944,0,133,2220
112949,Safe Haven,2013,83,7.25,2193,97594140,115,1986
402,Basic Instinct,1992,83,6.888,3475,352927224,127,1280
10065,The Amityville Horror,2005,83,6.122,2018,108047131,90,2148
272,Batman Begins,2005,83,7.701,19561,374218673,140,41
756999,The Black Phone,2022,83,7.701,4158,161440742,103,1022
97630,Zero Dark Thirty,2012,83,6.981,4154,132820716,157,1023
1246,Rocky Balboa,2006,83,6.85,3171,155929020,101,1410
207703,Kingsman: The Secret Service,2014,83,7.636,15664,414351546,129,99
9739,Demolition Man,1993,83,6.684,3329,58055768,115,1336
206647,Spectre,2015,83,6.533,9893,880674609,148,278
13804,Fast & Furious,2009,83,6.68,6702,363164265,107,535
9902,Wrong Turn,2003,83,6.3,2426,28650575,84,1824
127585,X-Men: Days of Future Past,2014,83,7.5,14433,747862775,132,124
5876,The Mist,2007,83,6.9,4634,57470220,126,909
11978,Men of Honor,2000,83,7.46,2066,82343495,129,2104
24021,The Twilight Saga: Eclipse,2010,83,6.214,8226,698491347,124,386
11836,The SpongeBob SquarePants Movie,2004,83,6.995,2618,140161792,87,1716
801,"Good Morning, Vietnam",1987,83,7.318,2434,123922370,121,1820
318781,Colonia,2015,83,7.285,1813,3621046,106,2374
9509,Man on Fire,2004,83,7.45,4674,130293714,146,895
13053,Bolt,2008,83,6.5,5582,309979994,98,718
537915,After,2019,83,7.137,7781,69497587,106,416
545609,Extraction,2020,83,7.356,5516,0,116,728
785084,The Whale,2022,83,7.949,2917,55101305,116,1540
43949,Flipped,2010,83,7.98,2654,1755212,89,1689
177677,Mission: Impossible - Rogue Nation,2015,83,7.19,8182,682716636,131,389
10527,Madagascar: Escape 2 Africa,2008,83,6.488,6371,603900354,89,578
9539,Martyrs,2008,83,7.334,2407,1100000,99,1834
9471,Charlie's Angels: Full Throttle,2003,83,5.455,2811,259175788,106,1595
289,Casablanca,1943,83,8.171,4928,10462500,102,852
4256,Scary Movie 3,2003,83,5.971,3744,220673217,84,1169
621,Grease,1978,83,7.394,6760,181813770,110,524
614409,To All the Boys: Always and Forever,2021,83,7.593,1766,0,115,2415
316727,The Purge: Election Year,2016,83,6.394,4919,118587880,105,854
8769,Christine,1983,83,6.854,1757,21200000,110,2430
49026,The Dark Knight Rises,2012,83,7.777,21335,1081041287,165,25
426,Vertigo,1958,83,8.18,5251,7797728,128,785
8536,Superman II,1980,83,6.731,2069,190458706,127,2102
333484,The Magnificent Seven,2016,83,6.418,5545,162360636,132,725
64688,21 Jump Street,2012,83,6.878,9650,201585328,109,296
700,Octopussy,1983,83,6.325,1761,187500000,131,2424
429200,Good Time,2017,83,7.204,2617,3283369,102,1719
109424,Captain Phillips,2013,83,7.552,6424,218791811,134,571
9374,Death Becomes Her,1992,83,6.752,2356,149022650,104,1867
1491,The Illusionist,2006,83,7.286,4528,87892388,110,932
324857,Spider-Man: Into the Spider-Verse,2018,83,8.404,14024,375464627,117,133
37799,The Social Network,2010,83,7.358,11190,224920315,121,218
7443,Chicken Run,2000,83,6.758,4494,224834564,84,936
10528,Sherlock Holmes,2009,83,7.202,13170,524028679,129,151
9772,Air Force One,1997,83,6.46,2676,315156409,124,1675
595,To Kill a Mockingbird,1962,83,8.002,2363,13129846,129,1861
872585,Oppenheimer,2023,83,8.256,3766,933700000,181,1163
10673,Wall Street,1987,83,7.17,1848,43848069,126,2332
420818,The Lion King,2019,83,7.1,9325,1663075401,118,317
470,21 Grams,2003,83,7.337,2865,60427839,124,1568
768,From Hell,2001,83,6.682,2572,74558115,122,1745
213,North by Northwest,1959,83,7.989,3735,13275000,136,1176
447404,Pokémon Detective Pikachu,2019,83,6.953,6314,449762638,105,588
176,Saw,2004,83,7.4,8327,103911669,103,380
381289,A Dog's Purpose,2017,83,7.615,3078,205035819,100,1465
1571,Live Free or Die Hard,2007,83,6.606,5365,383531464,128,761
373571,Godzilla: King of the Monsters,2019,83,6.674,5479,386600138,132,734
954,Mission: Impossible,1996,83,6.968,8089,457731198,110,394
578,Jaws,1975,83,7.659,9541,470653000,124,303
324849,The Lego Batman Movie,2017,83,7.222,4593,311950384,104,919
587792,Palm Springs,2020,83,7.338,2684,164000,90,1669
8077,Alien³,1992,83,6.4,5066,159773545,114,826
474350,It Chapter Two,2019,82,6.854,8021,473122525,169,399
262,The King of Comedy,1982,82,7.8,2015,2536000,109,2153
927,Gremlins,1984,82,7.09,5819,153083102,106,671
381288,Split,2017,82,7.337,16345,278454358,117,84
383498,Deadpool 2,2018,82,7.492,16324,785896609,120,85
331,Jurassic Park III,2001,82,6.126,6592,368780809,92,550
9426,The Fly,1986,82,7.4,3952,60629159,96,1083
435,The Day After Tomorrow,2004,82,6.509,7436,552639571,124,457
10022,The Pacifier,2005,82,6.055,2845,198636868,95,1579
109689,I Want You,2012,82,7.393,1736,24016152,130,2463
51540,Horrible Bosses,2011,82,6.565,5940,209838559,98,650
71679,Resident Evil: Retribution,2012,82,5.802,3669,240159255,95,1203
36657,X-Men,2000,82,6.996,10530,296339527,104,248
1268,Mr. Bean's Holiday,2007,82,6.342,2619,232225908,90,1715
4970,Gothika,2003,82,6.077,2098,141591324,98,2074
1771,Captain America: The First Avenger,2011,82,6.995,20269,370569774,124,36
138832,We're the Millers,2013,82,6.814,8306,269994119,110,384
9476,A Knight's Tale,2001,82,6.9,2790,117487473,132,1603
4327,Charlie's Angels,2000,82,5.819,3857,264105545,98,1122
4011,Beetlejuice,1988,82,7.384,6117,74714298,92,625
57214,Project X,2012,82,6.844,5867,102731865,88,662
23398,Alvin and the Chipmunks: The Squeakquel,2009,82,5.628,2688,443140005,88,1665
150689,Cinderella,2015,82,6.798,6679,543514353,105,541
228967,The Interview,2014,82,6.185,5370,12342632,113,759
68722,The Master,2012,82,7.151,2719,28258060,137,1640
913290,Barbarian,2022,82,6.916,1711,45352337,103,2495
505642,Black Panther: Wakanda Forever,2022,82,7.193,5475,859102154,162,737
351286,Jurassic World: Fallen Kingdom,2018,82,6.548,10431,1310466296,129,254
70981,Prometheus,2012,82,6.535,11255,403354469,124,217
559,Spider-Man 3,2007,82,6.398,13098,894983373,139,154
318121,The Fundamentals of Caring,2016,82,7.31,2057,0,97,2111
198277,Begin Again,2013,82,7.245,3563,63464861,104,1237
399579,Alita: Battle Angel,2019,82,7.219,8450,404980543,122,374
9513,Garfield: A Tail of Two Kitties,2006,82,5.548,1984,141702264,78,2184
11631,Mamma Mia!,2008,82,6.966,6024,609841637,108,639
9762,Step Up,2006,82,6.878,3498,114194847,104,1273
642,Butch Cassidy and the Sundance Kid,1969,82,7.604,1972,102308889,111,2192
2059,National Treasure,2004,82,6.605,5850,347512318,131,667
9919,How to Lose a Guy in 10 Days,2003,82,6.754,3496,177502387,116,1275
537996,The Ballad of Buster Scruggs,2018,82,7.145,3684,0,132,1197
955,Mission: Impossible II,2000,82,6.119,6122,546388105,123,624
4523,Enchanted,2007,82,6.805,5088,340487652,107,819
594,The Terminal,2004,82,7.33,7241,219417255,128,479
319888,Eddie the Eagle,2016,82,7.176,1967,46152411,106,2200
11430,The Lion King 1½,2004,82,6.579,2782,1465,77,1610
50546,Just Go with It,2011,82,6.673,5270,214945591,117,780
396422,Annabelle: Creation,2017,82,6.6,5258,306515884,110,782
9354,"Honey, I Shrunk the Kids",1989,82,6.276,2789,222724172,93,1606
429351,12 Strong,2018,82,6.233,2632,67450815,130,1703
335,Once Upon a Time in the West,1968,82,8.294,3923,5380118,166,1091
9778,Serendipity,2001,82,6.9,1741,77516304,90,2452
10996,Stuart Little 2,2002,82,5.748,2226,169956806,78,1963
59678,Attack the Block,2011,82,6.453,1895,3964682,88,2273
11281,Halloween II,1981,82,6.539,1803,25533818,92,2381
429617,Spider-Man: Far From Home,2019,82,7.447,14495,1131927996,129,121
19404,Dilwale Dulhania Le Jayenge,1995,82,8.552,4256,100000000,190,991
60308,Moneyball,2011,82,7.263,4652,110206216,134,901
152584,Blue Is the Warmest Color,2013,82,7.084,4249,10165694,180,995
75656,Now You See Me,2013,82,7.345,14726,351723989,116,111
1991,Death Proof,2007,82,6.824,4703,31126421,113,890
568124,Encanto,2021,82,7.63,8611,253000000,102,363
19912,The Final Destination,2009,82,5.6,2960,186167139,82,1519
21032,Balto,1995,82,7.29,1887,11348324,78,2282
62215,Melancholia,2011,82,7.198,3207,15946321,135,1391
72190,World War Z,2013,82,6.807,14409,531865000,116,126
172385,Rio 2,2014,82,6.5,3207,500188435,101,1390
200727,"Love, Rosie",2014,82,7.837,5918,4439431,102,652
408,Snow White and the Seven Dwarfs,1937,82,7.116,6840,184925486,83,514
12180,Star Wars: The Clone Wars,2008,82,6.1,1827,68282844,98,2355
10545,The Hunchback of Notre Dame,1996,82,7.103,4614,325338851,91,916
4247,Scary Movie,2000,82,6.336,6346,278019771,88,583
297,Meet Joe Black,1998,82,7.302,4609,142940100,178,918
392044,Murder on the Orient Express,2017,82,6.706,9243,352794081,114,323
405774,Bird Box,2018,82,6.854,9227,0,124,325
1598,Cape Fear,1991,82,7.255,3087,182300000,128,1455
378,Raising Arizona,1987,82,7.0,1861,29180280,94,2314
9279,Jingle All the Way,1996,82,5.998,2352,129832389,89,1869
58574,Sherlock Holmes: A Game of Shadows,2011,82,7.13,9742,334615000,129,287
457799,"Extremely Wicked, Shockingly Evil and Vile",2019,82,7.011,3127,0,111,1425
4476,Legends of the Fall,1994,82,7.388,2325,160638883,133,1890
6023,P.S. I Love You,2007,82,7.19,3124,156835339,126,1430
1265,Bridge to Terabithia,2007,82,7.292,4366,137587063,96,959
1251,Letters from Iwo Jima,2006,82,7.457,1858,68673228,141,2322
44115,127 Hours,2010,82,7.068,7012,35692920,94,499
11615,The Life of David Gale,2003,82,7.417,1849,38955598,130,2330
11005,Awakenings,1990,82,7.753,2271,52096475,120,1927
88751,Journey to the Center of the Earth,2008,82,6.062,4474,101702060,93,941
62211,Monsters University,2013,82,7.0,9903,743559607,104,276
6957,The 40 Year Old Virgin,2005,82,6.374,6218,177378645,116,607
11551,Small Soldiers,1998,82,6.524,1944,54682547,110,2221
284293,Still Alice,2014,82,7.498,2876,44779195,100,1562
136797,Need for Speed,2014,82,6.389,4047,203277636,132,1055
400155,Hotel Transylvania 3: Summer Vacation,2018,82,6.897,4056,528600000,97,1053
613504,After We Collided,2020,82,7.202,5051,42000000,105,829
220289,Coherence,2013,82,7.239,2564,139745,89,1751
64682,The Great Gatsby,2013,82,7.379,11505,351040419,143,203
7512,Idiocracy,2006,82,6.311,2563,495303,84,1752
420814,Christopher Robin,2018,82,7.327,2529,99138899,104,1770
180,Minority Report,2002,82,7.3,8013,358372926,145,401
419479,The Babysitter,2017,82,6.117,3312,0,85,1344
1375,Rocky V,1990,82,5.767,2904,119946358,104,1549
300669,Don't Breathe,2016,82,7.009,6922,159047649,89,510
10693,Peter Pan,1953,82,7.222,4990,87404651,77,840
10999,Commando,1985,82,6.664,2525,57500000,90,1773
107985,The World's End,2013,82,6.795,4981,46089287,109,844
639,When Harry Met Sally...,1989,82,7.405,3655,92823546,96,1206
10764,Quantum of Solace,2008,82,6.314,7317,589580482,106,469
644,A.I. Artificial Intelligence,2001,82,7.041,5719,235926552,146,686
10139,Milk,2008,82,7.251,2029,54589558,128,2137
214756,Ted 2,2015,82,6.286,6892,215863606,115,511
23048,Hot Tub Time Machine,2010,82,6.0,2259,64780213,101,1937
76170,The Wolverine,2013,82,6.396,8967,415440673,126,341
419478,Midnight Sun,2018,82,7.795,3237,27365467,91,1375
1645,A Time to Kill,1996,82,7.381,2252,152266007,149,1946
15144,Sixteen Candles,1984,82,6.8,1925,23686027,93,2243
13971,Wild Child,2008,82,6.721,1759,21972336,98,2428
2907,The Addams Family,1991,82,7.031,4142,191502426,102,1026
11024,Scooby-Doo 2: Monsters Unleashed,2004,82,6.031,2498,181466833,93,1790
322,Mystic River,2003,81,7.746,6036,156822020,138,637
9312,Mortal Kombat,1995,81,5.838,2073,122195920,101,2099
259316,Fantastic Beasts and Where to Find Them,2016,81,7.334,17892,809342332,132,64
10144,The Little Mermaid,1989,81,7.355,7316,211343479,83,471
8051,Punch-Drunk Love,2002,81,7.132,2081,24665649,96,2089
384680,Hostiles,2017,81,6.914,2098,36976336,134,2075
11674,101 Dalmatians,1996,81,5.893,3130,320689294,103,1424
75174,The Grey,2012,81,6.563,3559,77278331,117,1240
394117,The Florida Project,2017,81,7.4,2510,11303040,112,1785
192141,No Escape,2015,81,6.915,2346,54418872,103,1876
13387,Transporter 3,2008,81,6.142,3097,108979549,104,1445
944,Lethal Weapon 4,1998,81,6.577,2390,285444603,127,1845
1592,Primal Fear,1996,81,7.652,3058,102616183,129,1472
74643,The Artist,2011,81,7.453,3030,133432856,100,1487
20048,Confessions of a Shopaholic,2009,81,6.4,2472,108332743,104,1798
1887,Marie Antoinette,2006,81,6.666,2473,60917189,123,1797
274167,Daddy's Home,2015,81,6.259,2960,242786137,96,1518
9390,Jerry Maguire,1996,81,6.941,2957,273552592,139,1521
296098,Bridge of Spies,2015,81,7.222,6421,165478348,141,572
179144,The Great Beauty,2013,81,7.509,2902,24930592,142,1552
321258,The Boy,2016,81,5.946,3558,73929392,97,1241
8619,Master and Commander: The Far Side of the World,2003,81,7.132,2843,212011111,138,1581
62177,Brave,2012,81,7.012,12591,538983207,93,168
82633,Lawless,2012,81,7.043,2832,53676580,115,1585
7214,Coach Carter,2005,81,7.566,2627,76669806,136,1711
756,Fantasia,1940,81,7.359,2795,76411819,124,1600
1656,The Legend of Zorro,2005,81,6.108,2659,142400065,129,1685
60935,The Thing,2011,81,6.203,2663,31505287,103,1682
41439,Saw 3D,2010,81,5.981,2664,136151680,90,1681
157547,Oculus,2013,81,6.44,2711,44459951,104,1648
8871,How the Grinch Stole Christmas,2000,81,6.741,6688,345823040,104,538
9383,Hollow Man,2000,81,5.918,2310,190213455,112,1897
190859,American Sniper,2014,81,7.427,12107,542307423,133,185
26466,Triangle,2009,81,6.924,2301,1594955,99,1900
1124,The Prestige,2006,81,8.203,14696,109676311,130,114
9487,A Bug's Life,1998,81,6.969,8541,363258859,95,367
414906,The Batman,2022,81,7.705,8584,770945583,177,366
14,American Beauty,1999,81,8.0,11260,356296601,122,216
72976,Lincoln,2012,81,6.865,3517,275293450,149,1264
2123,"Me, Myself & Irene",2000,81,6.587,3501,149270999,116,1272
20766,The Road,2009,81,6.998,3460,27635305,111,1286
76338,Thor: The Dark World,2013,81,6.538,16359,644783140,112,82
829,Chinatown,1974,81,7.917,3436,30000000,130,1294
127380,Finding Dory,2016,81,7.042,11429,1028570889,97,208
9007,Just Like Heaven,2005,81,6.932,2159,102854431,95,2013
481848,The Call of the Wild,2020,81,7.572,3406,111202881,100,1305
2668,Sleepy Hollow,1999,81,7.169,6198,206071502,105,617
16871,Drag Me to Hell,2009,81,6.404,3372,90810892,99,1315
476299,Ghostland,2018,81,7.35,2185,0,91,1991
371638,The Disaster Artist,2017,81,7.113,3316,29820616,104,1340
8390,"Definitely, Maybe",2008,81,6.906,2220,55447968,112,1965
72387,Safe,2012,81,6.483,2234,40346186,94,1960
87093,Big Eyes,2014,81,6.989,3294,28883511,106,1355
416477,The Big Sick,2017,81,7.344,2245,56303596,120,1950
463272,Johnny English Strikes Again,2018,81,6.257,2266,158972499,89,1929
18239,The Twilight Saga: New Moon,2009,81,6.003,8614,709827462,131,362
245,About a Boy,2002,81,6.654,2054,129000000,101,2113
569547,Black Mirror: Bandersnatch,2018,81,6.768,3672,0,90,1200
424139,Halloween,2018,81,6.542,4342,259900000,106,966
8856,The Karate Kid Part II,1986,81,6.259,1975,115103979,113,2190
2454,The Chronicles of Narnia: Prince Caspian,2008,81,6.616,5916,419665568,150,654
10530,Pocahontas,1995,81,6.926,5306,346079773,81,773
52520,Underworld: Awakening,2012,81,6.298,3777,160112671,88,1159
138103,The Expendables 3,2014,81,6.224,4611,214700000,126,917
263115,Logan,2017,81,7.8,18116,619021436,137,60
1725,West Side Story,1961,81,7.3,1716,43656822,151,2492
591273,Fear Street: 1994,2021,81,6.723,2021,0,107,2145
813,Airplane!,1980,81,7.282,4057,83453539,88,1052
9533,Red Dragon,2002,81,7.015,3888,209196298,124,1106
338967,Zombieland: Double Tap,2019,81,6.955,5187,122801777,99,798
440021,Happy Death Day,2017,81,6.638,5721,125479266,97,685
500682,The Highwaymen,2019,81,6.733,1816,0,133,2367
397243,The Autopsy of Jane Doe,2016,81,6.755,3820,6170043,86,1137
7299,Equilibrium,2002,81,7.025,4151,5359645,107,1024
331482,Little Women,2019,81,7.895,5700,216601214,135,689
10947,High School Musical,2006,81,6.566,4342,0,98,967
9740,Hannibal,2001,81,6.771,4320,351692268,131,971
520763,A Quiet Place Part II,2021,81,7.511,5691,297400000,97,692
63311,The Skin I Live In,2011,81,7.524,3869,33750478,120,1118
56292,Mission: Impossible - Ghost Protocol,2011,81,7.069,9215,694713380,133,326
49017,Dracula Untold,2014,81,6.401,5680,217124280,92,696
8275,American Pie Presents: The Naked Mile,2006,81,5.497,1884,0,97,2285
70160,The Hunger Games,2012,81,7.193,20636,694394724,142,31
1691,Hostel: Part II,2007,81,5.814,1833,35728183,93,2350
10040,Miss Congeniality 2: Armed and Fabulous,2005,81,5.736,1709,101393569,115,2498
395,AVP: Alien vs. Predator,2004,81,5.9,3999,177427090,101,1072
61791,Rise of the Planet of the Apes,2011,81,7.289,10799,482860185,105,231
15,Citizen Kane,1941,81,8.015,5034,23218000,119,832
847,Willow,1988,81,7.024,1755,57269863,126,2437
568,Apollo 13,1995,81,7.443,4997,355237933,140,838
225574,Non-Stop,2014,81,6.811,4987,222809600,106,842
492,Being John Malkovich,1999,81,7.415,3957,22863596,113,1080
33,Unforgiven,1992,81,7.914,3960,159157447,130,1079
38700,Bad Boys for Life,2020,81,7.139,7570,426505244,124,443
501170,Doctor Sleep,2019,81,7.158,3966,72381712,152,1077
7303,Maid in Manhattan,2002,81,6.098,1755,154906693,105,2434
76492,Hotel Transylvania,2012,81,7.0,8037,358375603,91,396
361743,Top Gun: Maverick,2022,81,8.26,7546,1488732821,131,444
10895,Pinocchio,1940,81,7.102,5440,84300000,88,744
791373,Zack Snyder's Justice League,2021,81,8.19,9202,0,242,328
34851,Predators,2010,81,6.2,3734,127233108,107,1177
2395,Astérix at the Olympic Games,2008,81,5.204,1807,132900000,116,2379
348350,Solo: A Star Wars Story,2018,81,6.563,7904,392952373,135,407
7446,Tropic Thunder,2008,81,6.635,5591,195702811,107,717
38575,The Karate Kid,2010,81,6.527,5545,359126022,140,724
273477,Scouts Guide to the Zombie Apocalypse,2015,81,6.507,1737,14860766,93,2462
8224,8MM,1999,81,6.406,1791,96618699,123,2391
204082,Homefront,2013,80,6.957,3210,43058898,100,1389
82992,Fast & Furious 6,2013,80,6.817,10021,788680968,131,267
260514,Cars 3,2017,80,6.853,5263,383925276,102,781
36669,Die Another Day,2002,80,5.963,3197,431971116,133,1395
133805,Carrie,2013,80,6.033,4193,82394288,100,1009
73723,The Lorax,2012,80,6.496,3213,348840316,86,1384
406990,What Happened to Monday,2017,80,7.17,5687,27975429,123,693
9679,Gone in Sixty Seconds,2000,80,6.41,4034,237202299,118,1060
188927,Star Trek Beyond,2016,80,6.781,6226,343471816,122,605
9522,Wedding Crashers,2005,80,6.473,4060,288485135,119,1050
109445,Frozen,2013,80,7.2,15520,1274219009,102,101
646380,Don't Look Up,2021,80,7.135,7227,791863,138,483
168259,Furious 7,2015,80,7.238,9988,1515341399,137,271
888,The Flintstones,1994,80,5.312,2253,341631208,91,1944
853,Enemy at the Gates,2001,80,7.405,3277,96976270,131,1359
2757,Adaptation.,2002,80,7.369,2244,32801173,115,1953
166428,How to Train Your Dragon: The Hidden World,2019,80,7.761,5817,524580592,104,672
138697,Don Jon,2013,80,6.0,4052,0,90,1054
41446,Scream 4,2011,80,6.4,3299,97231420,111,1350
298250,Jigsaw,2017,80,6.2,3301,102952888,92,1348
623,A Fish Called Wanda,1988,80,7.201,1936,62493712,109,2233
12242,Mulan II,2004,80,6.477,2175,0,79,1999
50619,The Twilight Saga: Breaking Dawn - Part 1,2011,80,6.201,8228,712171856,117,385
131631,The Hunger Games: Mockingjay - Part 1,2014,80,6.796,14725,755356711,123,112
484468,The Wolf's Call,2019,80,7.551,1814,12652790,115,2370
1250,Ghost Rider,2007,80,5.547,5477,228738393,114,736
1580,Rope,1948,80,7.967,2389,2200000,81,1846
544,There's Something About Mary,1998,80,6.585,4589,369884651,119,923
315635,Spider-Man: Homecoming,2017,80,7.345,20507,880166924,133,32
242224,The Babadook,2014,80,6.52,5604,10312540,94,713
2675,Signs,2002,80,6.681,5144,408247917,106,804
244267,I Origins,2014,80,7.598,3031,336472,106,1485
306819,The Danish Girl,2015,80,7.605,5503,64191523,119,731
60304,Hansel & Gretel: Witch Hunters,2013,80,6.029,6324,226349749,88,587
9470,Kung Fu Hustle,2004,80,7.404,2504,102034104,99,1788
44264,True Grit,2010,80,7.301,4890,252276927,110,860
2044,The Lake House,2006,80,6.989,2507,114830111,99,1787
504949,The King,2019,80,7.16,2922,0,140,1537
274870,Passengers,2016,80,6.934,12429,303144152,116,171
496,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,2006,80,6.754,4945,262552893,84,848
6557,27 Dresses,2008,80,6.401,2916,160259319,111,1542
337339,The Fate of the Furious,2017,80,6.887,9719,1236005118,136,288
2770,American Pie 2,2001,80,6.218,4553,287553595,108,928
11283,Nanny McPhee,2005,80,6.648,2802,123276807,97,1598
1429,25th Hour,2002,80,7.332,2156,23932055,135,2019
7980,The Lovely Bones,2009,80,7.072,4242,93621340,136,996
369885,Allied,2016,80,6.8,4251,119520023,124,992
744,Top Gun,1986,80,7.0,7710,356830601,110,428
504608,Rocketman,2019,80,7.328,4285,167323950,121,980
83899,You're Next,2013,80,6.593,2296,14347000,94,1904
545611,Everything Everywhere All at Once,2022,80,7.822,5210,139200000,140,794
599,Sunset Boulevard,1950,80,8.34,2322,5000000,110,1891
503919,The Lighthouse,2019,80,7.512,4352,18129854,109,964
7978,The Wolfman,2010,80,5.842,1837,0,102,2343
77174,ParaNorman,2012,80,6.963,2329,107139399,90,1888
543540,The Perfect Date,2019,80,6.463,3125,0,93,1428
353616,Pitch Perfect 3,2017,80,6.538,3124,184724494,93,1429
725201,The Gray Man,2022,80,6.979,3124,454023,128,1431
438799,Overlord,2018,80,6.703,2623,41657844,110,1713
2652,Hard Candy,2005,80,6.822,2348,7022209,103,1873
308266,War Dogs,2016,80,6.901,4498,86234523,114,935
376867,Moonlight,2016,80,7.392,6641,65046687,111,545
68726,Pacific Rim,2013,80,6.878,11567,411002906,131,198
55301,Alvin and the Chipmunks: Chipwrecked,2011,80,5.698,2006,342695435,87,2161
227159,Horrible Bosses 2,2014,80,6.182,3872,107670357,108,1117
9992,Arthur and the Invisibles,2006,80,6.383,2689,107944236,94,1664
7326,Juno,2007,80,7.048,6736,232372681,96,529
346364,It,2017,80,7.242,18018,701800000,135,62
818647,Through My Window,2022,80,7.395,2753,0,112,1626
376659,Bad Moms,2016,80,6.496,3891,183936074,100,1105
557,Spider-Man,2002,80,7.279,17653,821708551,121,68
8488,Hitch,2005,80,6.551,5367,371600000,118,760
